0.50733006,0.313898742,0.492596358,0.273070991,0.488252223,0.226001143,0.487365663,0.187805086,0.489596337,0.151132107,0.543356955,0.225131437,0.499976754,0.227938548,0.494050533,0.239606589,0.503451288,0.240742058,0.555033147,0.258562714,0.506619453,0.260952681,0.504728556,0.26624313,0.514110386,0.264453232,0.556987703,0.295952559,0.513291001,0.294912219,0.512108386,0.297063291,0.521519125,0.295303345,0.553385198,0.332467854,0.51848048,0.333430111,0.514251113,0.331795454,0.519805074,0.328674078,thumbs_up
0.4753187,0.35840863,0.466891468,0.295012385,0.475218892,0.231990412,0.483860523,0.188022748,0.486311734,0.148696661,0.541091144,0.223953724,0.495223463,0.225532308,0.487585574,0.248855516,0.500724554,0.257915556,0.55354315,0.255767882,0.497232527,0.258699536,0.49384889,0.275296241,0.507522881,0.280049473,0.55516398,0.293240786,0.500917673,0.293516278,0.495376527,0.306820601,0.508164167,0.31000784,0.549784064,0.329801708,0.503061593,0.33011651,0.497434199,0.338299155,0.509311676,0.340454012,thumbs_up
0.474574566,0.356523931,0.465743631,0.294957578,0.473745912,0.23264356,0.483045936,0.189502031,0.486185968,0.151337788,0.541158378,0.224221721,0.495757997,0.226956695,0.488349587,0.248917162,0.501934886,0.256575167,0.553338706,0.255741119,0.497640222,0.259484768,0.494083107,0.274580061,0.5076316,0.278892845,0.554135203,0.293073326,0.49980554,0.294400483,0.49500984,0.306427181,0.507981598,0.309523791,0.547886908,0.329283774,0.50030005,0.330434948,0.496610254,0.338074267,0.509793699,0.340202332,thumbs_up
0.47426194,0.358374119,0.465877295,0.298014581,0.473300189,0.235075757,0.481633067,0.190630406,0.48507902,0.152976215,0.539685369,0.22339493,0.493036985,0.227060556,0.485527962,0.249871388,0.49909541,0.257702053,0.551824927,0.254245162,0.495686859,0.258991867,0.490934074,0.27572301,0.503990531,0.279667497,0.553334236,0.291504383,0.499489933,0.292939544,0.493017495,0.307034045,0.504643679,0.310927242,0.54860419,0.328652978,0.502163172,0.32886821,0.494751036,0.337480515,0.504499972,0.34106338,thumbs_up
0.473818541,0.359558702,0.465993106,0.297608435,0.473102689,0.234735891,0.481405377,0.190624654,0.485935926,0.153786123,0.539327443,0.224290028,0.494088948,0.226678118,0.48573941,0.249053195,0.498791784,0.256489605,0.551331043,0.254912823,0.496625423,0.258487165,0.490385294,0.27451846,0.502435625,0.278066427,0.552954137,0.292221248,0.500440538,0.292190224,0.492755383,0.305613697,0.503354728,0.309090614,0.54842329,0.329443842,0.503509521,0.328191161,0.496022999,0.336526871,0.505282819,0.34011066,thumbs_up
0.47296679,0.355357736,0.466192096,0.29567194,0.47257942,0.235292912,0.480313212,0.191960067,0.485261202,0.155114383,0.539266586,0.225197211,0.493067056,0.22574079,0.478514016,0.244588792,0.484976292,0.250751317,0.551050007,0.256940514,0.494534314,0.257156074,0.48187241,0.271215022,0.487541735,0.27519241,0.552611947,0.293914497,0.498233438,0.290767223,0.485910535,0.302755922,0.491070747,0.30640614,0.54774487,0.330673605,0.503310561,0.327459127,0.492844969,0.334939539,0.497929811,0.339364231,thumbs_up
0.473955065,0.357710123,0.465757221,0.295698434,0.472196907,0.235182315,0.480815738,0.192079097,0.484680951,0.15506418,0.537940562,0.225762337,0.494655311,0.226883575,0.483015716,0.245958149,0.492249459,0.251963139,0.549994409,0.256680965,0.494644344,0.25830999,0.486938,0.272096902,0.496646643,0.275643051,0.551772296,0.2935462,0.497897506,0.292228997,0.489859551,0.304633737,0.49910292,0.308254778,0.546771705,0.329933435,0.500823081,0.327805459,0.494177908,0.335520446,0.503257871,0.33938688,thumbs_up
0.473858953,0.361505955,0.465159714,0.299244583,0.470933706,0.236343041,0.479614258,0.192668438,0.483013391,0.156796575,0.527555466,0.224307969,0.507494926,0.226225346,0.496827185,0.246348858,0.503199995,0.249875873,0.541621268,0.256994307,0.505091488,0.26057139,0.499704987,0.273494571,0.508616328,0.274832129,0.545881093,0.295332432,0.505292714,0.297869861,0.499579728,0.308766723,0.509230912,0.309393853,0.544401228,0.332330287,0.504786015,0.334158301,0.499848545,0.339956164,0.509582281,0.340036005,thumbs_up
0.475503474,0.366241097,0.464767367,0.303345591,0.470219404,0.239348039,0.478264749,0.194857985,0.482113004,0.158220708,0.528570056,0.225988373,0.497932315,0.228571534,0.492786825,0.24816218,0.503774405,0.251813978,0.540293932,0.258211374,0.499848902,0.263147235,0.499602407,0.274863839,0.51085639,0.274823755,0.543629348,0.296677083,0.503786087,0.299837381,0.501556814,0.310422838,0.512751758,0.310619056,0.541652143,0.334923029,0.505825698,0.338619173,0.50333631,0.344687164,0.514338136,0.344314635,thumbs_up
0.474658072,0.364301831,0.464649975,0.301456541,0.469951332,0.238728166,0.477701932,0.195068076,0.482774347,0.159651518,0.533172429,0.23020339,0.495932966,0.228551671,0.487151891,0.249760062,0.497388422,0.254843533,0.544513106,0.263108462,0.49786678,0.262844473,0.492159784,0.278250754,0.502096832,0.281835109,0.546438932,0.301084042,0.502293706,0.299160361,0.496647686,0.31050536,0.507012308,0.312158495,0.542574584,0.33844316,0.505351901,0.337231606,0.500904083,0.344194978,0.511482477,0.345628798,thumbs_up
0.476286054,0.364562362,0.466353625,0.303005993,0.470245332,0.240670621,0.476311177,0.196878567,0.481482565,0.160447896,0.534736037,0.230450988,0.490629822,0.23188895,0.48512578,0.254371971,0.499306709,0.260465741,0.546074152,0.261699319,0.493546635,0.264788717,0.491965294,0.280415773,0.505366206,0.282636791,0.548097253,0.299075097,0.498838216,0.299154311,0.495785654,0.312346578,0.508379161,0.314100504,0.544336677,0.336698771,0.504323423,0.335986406,0.501914799,0.343471467,0.51431179,0.344818711,thumbs_up
0.475747257,0.363608956,0.466591388,0.301226765,0.471605599,0.239016458,0.477666169,0.195869029,0.482187927,0.160748631,0.536225736,0.232311234,0.491321623,0.231968179,0.485888481,0.255699039,0.499821365,0.263370097,0.54725951,0.263760775,0.494437307,0.265384912,0.492571712,0.281923234,0.505691886,0.285446554,0.548643112,0.301070303,0.499465257,0.299776673,0.496330053,0.312881082,0.508887172,0.315373898,0.544337213,0.338501126,0.504596651,0.336065501,0.501191497,0.343024492,0.512722254,0.345056564,thumbs_up
0.475790501,0.364951253,0.465827912,0.302289248,0.471628726,0.238966927,0.478502721,0.195162714,0.482534647,0.159443259,0.537174582,0.231171399,0.491695046,0.230349243,0.485875785,0.254931599,0.500501394,0.262803078,0.548529029,0.262285113,0.495090932,0.26429075,0.493524909,0.282096505,0.507722259,0.285495639,0.550160229,0.299866617,0.500474274,0.299177498,0.497497767,0.313280344,0.510932684,0.315353841,0.546262503,0.337796152,0.506062388,0.335623264,0.502306342,0.342988253,0.514239371,0.344655901,thumbs_up
0.476067394,0.36503619,0.465875477,0.301412731,0.471780241,0.238336861,0.478951246,0.195074141,0.482421309,0.159211114,0.537503839,0.232724413,0.492533416,0.231796145,0.487259597,0.255780458,0.50166297,0.26345855,0.5490762,0.263584226,0.49590984,0.265126377,0.494965702,0.282059342,0.509099543,0.285615504,0.550882697,0.300806135,0.500891507,0.299641371,0.498769373,0.313220292,0.512291193,0.315587223,0.546629786,0.338354737,0.505418956,0.336452931,0.503663719,0.343866736,0.517118275,0.345536619,thumbs_up
0.476560831,0.365808666,0.466641933,0.30326435,0.472037882,0.239401773,0.478999078,0.195332229,0.482465148,0.159110397,0.5380373,0.23387751,0.493024141,0.230171561,0.487122089,0.254414022,0.50125736,0.262755901,0.549536884,0.264973193,0.496410906,0.264218181,0.494608283,0.281382799,0.508214116,0.285838127,0.551067352,0.302183241,0.501258314,0.299463511,0.498536885,0.312937766,0.511657298,0.316091388,0.546607614,0.33956182,0.506306767,0.33622694,0.504594624,0.343779534,0.517932832,0.346143216,thumbs_up
0.47725597,0.362553895,0.466513097,0.300754428,0.472046971,0.237470001,0.479677439,0.193407655,0.483200818,0.156715959,0.538411975,0.231926426,0.492999077,0.229812354,0.486552507,0.254499555,0.500402868,0.263086975,0.550784469,0.263125598,0.495509326,0.264416724,0.492403835,0.28218919,0.505658686,0.287262946,0.552505493,0.30076462,0.499890119,0.300121903,0.495705068,0.313119322,0.508015871,0.316770911,0.547835112,0.3381598,0.504494309,0.336245954,0.500444651,0.343441427,0.511927545,0.346598148,thumbs_up
0.476808459,0.366433084,0.467263073,0.30343613,0.473277658,0.239192158,0.48016867,0.194628686,0.482522398,0.158530101,0.538537323,0.233030602,0.492451251,0.230231017,0.48631531,0.256591141,0.499648035,0.266605526,0.550513327,0.263890535,0.495993763,0.263260424,0.493290931,0.28267312,0.505457997,0.289193571,0.55215323,0.300829858,0.500838518,0.298428923,0.49651438,0.313205481,0.507996202,0.317890108,0.547929883,0.338187754,0.506416142,0.334441215,0.500609815,0.342770576,0.509894192,0.347166896,thumbs_up
0.476186574,0.363213837,0.466010034,0.301457316,0.471960336,0.237826496,0.478992283,0.193703711,0.481930226,0.157511607,0.53824091,0.234080836,0.492777526,0.230230302,0.485636055,0.255933017,0.498305053,0.265866697,0.55068469,0.264937371,0.495475292,0.263533235,0.49163717,0.28178972,0.50349313,0.288390517,0.55219394,0.301772267,0.499832392,0.298577964,0.494930267,0.312312424,0.506218553,0.317365885,0.547459126,0.338455915,0.50446862,0.335473925,0.499848932,0.343822092,0.510396302,0.348409951,thumbs_up
0.476886749,0.368331254,0.467328429,0.304261148,0.472564816,0.240262657,0.479480296,0.19561103,0.482831508,0.158863574,0.537964284,0.231728405,0.491372198,0.22960645,0.485157311,0.254816234,0.498741955,0.264341235,0.550226748,0.262796253,0.494248599,0.26301235,0.491439283,0.281052649,0.50412941,0.286729693,0.551868141,0.30008623,0.499037206,0.298096716,0.494700551,0.312205225,0.506505668,0.316704005,0.547280788,0.337673247,0.503934741,0.33531639,0.499537796,0.343131781,0.510304809,0.346646607,thumbs_up
0.475924641,0.364539683,0.46647644,0.302267045,0.472216636,0.239126638,0.479020357,0.195523977,0.482224405,0.15929684,0.538026035,0.232791543,0.492572993,0.230843946,0.486137211,0.256316453,0.499372691,0.265530169,0.550347626,0.263475835,0.494734496,0.264162391,0.49118793,0.28258276,0.503591359,0.28804642,0.551890552,0.300311059,0.498963565,0.298231304,0.494154692,0.312509418,0.505515754,0.317190439,0.547216475,0.337246895,0.5035308,0.334503889,0.498901635,0.342628419,0.509379327,0.346459031,thumbs_up
0.476362467,0.368212968,0.466229767,0.304659843,0.472595632,0.240039214,0.479915261,0.195063293,0.482797474,0.157963097,0.538953841,0.230901912,0.491764545,0.230532438,0.485820472,0.255793959,0.500350952,0.264730752,0.550862432,0.261390269,0.494690716,0.263771474,0.492612779,0.282302022,0.506334782,0.28713724,0.552269578,0.298797995,0.498916507,0.298746616,0.494805813,0.313477129,0.507368326,0.317058772,0.547423422,0.336659402,0.503561258,0.335120142,0.498827368,0.343199253,0.509974837,0.346036077,thumbs_up
